word,is_solution,first_entropy
peres,0,4.740530
peril,1,5.280693
peris,0,5.162788
perks,0,4.623843
perky,1,4.417099
perms,0,4.765330
perns,0,5.097802
perog,0,4.878364
perps,0,4.259079
perry,0,4.291328
perse,0,4.900757
perst,0,5.373113
perts,0,5.184496
perve,0,4.254916
pervo,0,4.571964
pervs,0,4.519696
pervy,0,4.345888
pesky,1,4.188912
pesos,0,4.194583
pesto,1,5.008243
pests,0,4.228301
pesty,0,4.751015
petal,1,5.325046
petar,0,5.488512
peter,0,4.821277
petit,0,4.498428
petre,0,4.912450
petri,0,5.151876
petti,0,4.288542
petto,0,4.348834
petty,1,4.102408
pewee,0,3.390722
pewit,0,4.679682
peyse,0,4.426024
phage,0,4.839415
phang,0,4.359195
phare,0,5.351995
pharm,0,4.602735
phase,1,5.192650
pheer,0,4.531742
phene,0,4.414309
pheon,0,4.758748
phese,0,4.441160
phial,0,4.840219
phish,0,3.770372
phizz,0,2.787230
phlox,0,3.743014
phoca,0,4.529612
phone,1,4.961085
phono,0,3.854440
phons,0,4.498655
phony,1,4.381047
photo,1,3.923058
phots,0,4.552499
phpht,0,2.847515
phuts,0,4.336366
phyla,0,4.382206
phyle,0,4.647586
piani,0,4.170339
piano,1,4.935639
pians,0,4.954652
pibal,0,4.633528
pical,0,4.840721
picas,0,4.704271
piccy,0,3.600969
picks,0,3.998183
picky,1,3.835842
picot,0,4.784402
picra,0,4.858699
picul,0,4.511777
piece,1,4.612417
piend,0,4.792923
piers,0,5.135477
piert,0,5.365780
pieta,0,5.166883
piets,0,5.026865
piety,1,4.830521
piezo,0,4.123032
piggy,1,3.334356
pight,0,4.234780
pigmy,0,3.860264
piing,0,3.604704
pikas,0,4.355765
pikau,0,4.101588
piked,0,4.381754
piker,0,4.735585
pikes,0,4.530063
pikey,0,4.347149
pikis,0,3.419334
pikul,0,4.167475
pilae,0,5.391431
pilaf,0,4.493997
pilao,0,4.895079
pilar,0,5.188219
pilau,0,4.669155
pilaw,0,4.471188
pilch,0,4.454771
pilea,0,5.248009
piled,0,4.967571
pilei,0,4.322959
piler,0,5.278460
piles,0,5.118909
pilis,0,3.997850
pills,0,4.062191
pilot,1,4.992319
pilow,0,4.313548
pilum,0,4.291814
pilus,0,4.560868
pimas,0,4.538631
pimps,0,3.477125
pinas,0,4.849418
pinch,1,4.358998
pined,0,4.883413
pines,0,5.028155
piney,1,4.844322
pingo,0,4.336196
pings,0,4.290993
pinko,0,4.191012
pinks,0,4.150705
pinky,1,3.990736
pinna,0,4.057211
pinny,0,3.758010
pinon,0,4.006430
pinot,0,4.914948
pinta,0,4.870889
pinto,1,4.752032
pints,0,4.716813
pinup,0,3.718613
pions,0,4.783962
piony,0,4.646496
pious,0,4.581908
pioye,0,4.876124
pioys,0,4.479010
pipal,0,4.156912
pipas,0,4.016413
piped,0,4.062715
piper,1,4.408890
pipes,0,4.202698
pipet,0,4.441879
pipis,0,3.082571
pipit,0,3.318652
pippy,0,2.768542
pipul,0,3.828068
pique,1,4.103041
pirai,0,4.285503
pirls,0,4.917318
pirns,0,4.859157
pirog,0,4.647696
pisco,0,4.577776
pises,0,4.308303
pisky,0,3.992495
pisos,0,3.972669
pissy,0,3.798864
piste,0,5.199475
pitas,0,4.932914
pitch,1,4.439588
piths,0,4.421336
pithy,1,4.289683
piton,0,4.834136
pitot,0,4.253570
pitta,0,4.228481
piums,0,4.213354
pivot,1,4.370918
pixel,1,4.380799
pixes,0,4.224274
pixie,1,3.596838
pized,0,4.079191
pizes,0,4.225372
pizza,1,3.038892
plaas,0,4.372540
place,1,5.382929
plack,0,4.448373
plage,0,5.161135
plaid,1,4.896285
plain,1,5.073008
plait,1,5.251992
plane,1,5.471540
plank,1,4.571787
plans,0,4.969098
plant,1,5.181617
plaps,0,4.131527
plash,0,4.880187
plasm,0,4.744548
plast,0,5.238676
plate,1,5.549879
plats,0,5.061163
platt,0,4.528568
platy,0,4.915896
playa,0,4.073845
plays,0,4.688463
plaza,1,3.531962
plead,1,5.015929
pleas,0,5.159833
pleat,1,5.366346
plebe,0,4.309849
plebs,0,4.536748
plena,0,5.141343
pleon,0,5.051376
plesh,0,4.863612
plews,0,4.446389
plica,0,4.858403
plied,1,5.048682
plier,1,5.360555
plies,0,5.198851
plims,0,4.443154
pling,0,4.433527
plink,0,4.348484
ploat,0,5.217844
plods,0,4.534831
plong,0,4.468414
plonk,0,4.371106
plook,0,3.722950
plops,0,3.937222
plots,0,4.869922
plotz,0,4.111958
plouk,0,4.244158
plows,0,4.256195
ploye,0,4.925450
ploys,0,4.495761
pluck,1,4.040460
plues,0,4.971475
pluff,0,3.252318
plugs,0,4.241807
plumb,1,3.852705
plume,1,4.717104
plump,1,3.443384
plums,0,4.223316
plumy,0,4.088791
plunk,1,4.141033
pluot,0,4.867951
plush,1,4.486653
pluto,0,4.728020
plyer,0,4.957469
poach,0,4.714515
poaka,0,3.885328
poake,0,4.945305
poboy,0,3.516085
pocks,0,4.040745
pocky,0,3.879915
podal,0,4.828743
poddy,0,3.502485
podex,0,4.093355
podge,0,4.622729
podgy,0,4.012914
podia,0,4.629564
poems,0,4.636895
poeps,0,4.126915
poesy,1,4.850363
poets,0,5.058749
pogey,0,4.575866
pogge,0,4.018169
pogos,0,3.705847
pohed,0,4.629214
poilu,0,4.716147
poind,0,4.660215
point,1,5.016858
poise,1,5.313679
pokal,0,4.529957
poked,0,4.397192
poker,1,4.748074
pokes,0,4.535791
pokey,0,4.358807
pokie,0,4.701827
polar,1,5.235490
poled,0,5.006411
poler,0,5.301537
poles,0,5.139180
poley,0,4.941928
polio,0,4.179940
polis,0,4.829273
polje,0,4.411181
polka,1,4.442134
polks,0,4.289105
polls,0,4.102186
polly,0,3.930844
polos,0,4.085829
polts,0,4.851086
polyp,1,3.686688
polys,0,4.461549
pombe,0,4.448646
pomes,0,4.741929
pommy,0,3.385858
pomos,0,3.708913
pomps,0,3.524537
ponce,0,5.079776
poncy,0,4.437947
ponds,0,4.452048
pones,0,5.070199
poney,0,4.874759
ponga,0,4.519846
pongo,0,3.717166
pongs,0,4.360279
pongy,0,4.220996
ponks,0,4.217844
ponts,0,4.786421
ponty,0,4.616286
ponzu,0,3.685382
pooch,1,3.799952
poods,0,3.817502
pooed,0,4.289864
poofs,0,3.568958
poofy,0,3.432876
poohs,0,3.787002
pooja,0,3.356555
pooka,0,3.738939
pooks,0,3.585570
pools,0,4.153986
poons,0,4.075212
poops,0,3.216267
poopy,0,3.069116
poori,0,4.215301
poort,0,4.503767
poots,0,4.157127
poove,0,3.929296
poovy,0,3.342728
popes,0,4.221128
poppa,0,3.122621
poppy,1,2.811747
popsy,0,3.765008
porae,0,5.540822
poral,0,5.212620
porch,1,4.642915
pored,0,5.120388
porer,0,4.650041
pores,0,5.246713
porge,0,5.052348
porgy,0,4.445380
porin,0,4.998311
porks,0,4.435663
porky,0,4.268756
porno,0,4.279995
porns,0,4.913181
porny,0,4.771520
porta,0,5.164150
ports,0,5.000550
porty,0,4.833663
posed,0,4.900635
poser,1,5.255285
poses,0,4.324654
posey,0,4.855132
posho,0,3.774829
posit,1,4.970634
posse,1,4.472826
posts,0,4.043673
potae,0,5.428205
potch,0,4.478944
poted,0,4.997211
potes,0,5.126367
potin,0,4.878643
potoo,0,3.312977
potsy,0,4.668223
potto,0,3.473399
potts,0,4.115457
potty,0,3.954820
pouch,1,4.332177
pouff,0,3.286470
poufs,0,4.108941
pouke,0,4.565235
pouks,0,4.117634
poule,0,5.157506
poulp,0,3.926071
poult,0,4.913042
pound,1,4.458619
poupe,0,4.217090
poupt,0,3.986672
pours,0,4.787036
pouts,0,4.688122
pouty,1,4.515828
powan,0,4.436942
power,1,4.761021
powin,0,4.285993
pownd,0,4.064867
powns,0,4.210867
powny,0,4.064517
powre,0,4.875189
poxed,0,4.113500
poxes,0,4.249445
poynt,0,4.683122
poyou,0,3.602582
poyse,0,4.941411
pozzy,0,2.789097
praam,0,4.262361
prads,0,4.867669
prahu,0,4.639141
prams,0,4.773610
prana,0,4.515391
prang,0,4.801661
prank,1,4.720193
praos,0,5.166443
prase,0,5.613585
prate,0,5.700636
prats,0,5.209697
pratt,0,4.698426
praty,0,5.078996
praus,0,4.938212
prawn,1,4.653871
prays,0,4.828730
predy,0,4.684412
preed,0,4.595489
preen,1,4.787091
prees,0,4.736052
preif,0,4.762794
prems,0,4.746640
premy,0,4.594443
prent,0,5.302047
preon,0,5.194356
preop,0,4.393102
preps,0,4.244956
presa,0,5.328471
prese,0,4.852610
press,1,4.383393
prest,0,5.347433
preve,0,4.247216
prexy,0,4.110405
preys,0,4.777155
prial,0,5.225689
price,1,5.318990
prick,1,4.396660
pricy,0,4.692442
pride,1,5.164685
pried,1,5.162481
prief,0,4.886043
prier,0,4.710290
pries,0,5.295276
prigs,0,4.591322
prill,0,4.392332
prima,0,4.758744
prime,1,5.080692
primi,0,3.811114
primo,1,4.638666
primp,0,3.818926
prims,0,4.576172
primy,0,4.463567
prink,0,4.495949
print,1,5.123238
prion,0,5.032288
prior,1,4.463447
prise,0,5.434981
prism,1,4.678371
priss,0,4.214201
privy,1,4.223089
prize,1,4.598202
proas,0,5.127212
probe,1,4.991452
probs,0,4.503962
prods,0,4.678490
proem,0,5.012477
profs,0,4.431854
progs,0,4.593185
proin,0,5.036800
proke,0,4.901744
prole,0,5.453878
proll,0,4.404743
promo,0,3.951348
proms,0,4.573210
prone,1,5.375318
prong,1,4.612235
pronk,0,4.523689
proof,1,3.857728
props,0,4.083160
prore,0,4.747071
prose,1,5.389719
proso,0,4.311076
pross,0,4.207114
prost,0,5.182022
prosy,0,4.827581
proto,0,4.390106
proud,1,4.669913
proul,0,4.918479
prove,1,4.797920
prowl,1,4.529205
prows,0,4.398870
proxy,1,3.983587
proyn,0,4.704260
prude,1,4.955522
prune,1,5.169068
prunt,0,4.918623
pruta,0,4.984016
pryer,0,4.304623
pryse,0,5.041532
psalm,1,4.563774
pseud,0,4.434596
pshaw,0,3.922877
psion,0,4.683433
psoae,0,5.199545
psoai,0,4.678502
psoas,0,4.062691
psora,0,4.925278
psych,0,3.918978
psyop,0,3.525104
pubco,0,4.050723
pubes,0,4.476086
pubic,1,3.995472
pubis,0,4.151022
pucan,0,4.575928
pucer,0,4.916937
puces,0,4.695120
pucka,0,3.975594
pucks,0,3.801632
puddy,0,3.249925
pudge,0,4.396487
pudgy,1,3.762389
pudic,0,4.141442
pudor,0,4.633533
pudsy,0,4.136875
pudus,0,3.383310
puers,0,4.936900
puffa,0,3.252989
puffs,0,3.084856
puffy,1,2.940355
puggy,0,3.146035
pugil,0,4.390337
puhas,0,4.370632
pujah,0,3.704385
pujas,0,3.819589
pukas,0,4.170220
puked,0,4.197407
puker,0,4.553335
pukes,0,4.338028
pukey,0,4.153709
pukka,0,3.247466
pukus,0,3.114126
pulao,0,4.741616
pulas,0,4.723781
puled,0,4.790600
puler,0,5.090382
pules,0,4.929110
pulik,0,4.207584
pulis,0,4.604293
pulka,0,4.206815
pulks,0,4.045698
pulli,0,3.836789
pulls,0,3.861729
pully,0,3.693517
pulmo,0,4.250673
pulps,0,3.670176
pulpy,1,3.512913
pulse,1,5.082814
pulus,0,3.687645
pumas,0,4.339584
pumie,0,4.677363
pumps,0,3.269040
punas,0,4.665820
punce,0,4.842349
punch,1,4.181898
punga,0,4.284036
pungs,0,4.101520
punji,0,3.550098
punka,0,4.134593
punks,0,3.963252
punky,0,3.808430
punny,0,3.568422
punto,0,4.595069
punts,0,4.525371
punty,0,4.362332
pupae,0,4.291613
pupal,1,3.967900
pupas,0,3.826605
pupil,1,3.866546
puppy,1,2.562568
pupus,0,2.770787
purda,0,4.604632
pured,0,4.912913
puree,1,4.741651
purer,1,4.444776
pures,0,5.039053
purge,1,4.826359
purin,0,4.777962
puris,0,4.738761
purls,0,4.712157
purpy,0,3.664807
purrs,0,4.040450
purse,1,5.197432
pursy,0,4.565776
purty,0,4.578647
puses,0,4.099027
pushy,1,4.008105
pusle,0,5.036042
pussy,0,3.601317
putid,0,4.457097
puton,0,4.664460
putti,0,3.843670
putto,0,3.934996
putts,0,3.861382
putty,1,3.702372
puzel,0,4.196001
pwned,0,4.323904
pyats,0,4.699434
pyets,0,4.627205
pygal,0,4.356241
pygmy,1,2.835613
pyins,0,4.421723
pylon,0,4.465355
pyned,0,4.511144
pynes,0,4.655054
pyoid,0,4.343349
pyots,0,4.522004
pyral,0,4.839661
pyran,0,4.786678
pyres,0,4.860562
pyrex,0,4.108589
pyric,0,4.411091
pyros,0,4.596508
pyxed,0,3.692749
pyxes,0,3.847907
pyxie,0,3.996621
pyxis,0,3.550989
pzazz,0,2.214171
qadis,0,4.063253
qaids,0,4.109982
qajaq,0,1.891836
qanat,0,3.877464
qapik,0,3.632198
qibla,0,3.917353
qophs,0,3.543972
qorma,0,4.122580
quack,1,3.554521
quads,0,3.848682
quaff,0,2.777099
quags,0,3.766425
quail,1,4.248049
quair,0,4.394819
quais,0,4.091837
quake,1,4.046397
quaky,0,3.427739
quale,0,4.657434
qualm,1,3.914497
quant,0,4.323006
quare,0,4.743100
quark,1,3.885207
quart,1,4.514643
quash,1,4.032352
quasi,1,4.067038
quass,0,3.400855
quate,0,4.638671
quats,0,4.185133
quayd,0,3.642031
quays,0,3.783747
qubit,0,3.724334
quean,0,4.300676
queen,1,3.804769
queer,1,3.954844
quell,1,3.584823
queme,0,3.508111
quena,0,4.236237
quern,0,4.329794
query,1,4.084868
quest,1,4.363057
queue,1,3.006319
queyn,0,3.802313
queys,0,3.744238
quich,0,3.662015
quick,1,3.386519
quids,0,3.681031
quiet,1,4.527554
quiff,0,2.604105
quill,1,3.421177
quilt,1,4.238115
quims,0,3.604381
quina,0,4.011461
quine,0,4.369232
quino,0,3.931112
quins,0,3.910858
quint,0,4.120216
quipo,0,3.670838
quips,0,3.651749
quipu,0,2.790989
quire,0,4.588819
quirk,1,3.718676
quirt,0,4.357009
quist,0,4.220454
quite,1,4.474824
quits,0,4.027544
quoad,0,3.962819
quods,0,3.702890
quoif,0,3.558693
quoin,0,4.024132
quoit,0,4.197677
quoll,0,3.446862
quonk,0,3.539877
quops,0,3.669949
quota,1,4.149333
quote,1,4.457302
quoth,1,3.903317
qursh,0,3.942342
quyte,0,4.036636
rabat,0,4.518721
rabbi,1,3.932841
rabic,0,4.763154
rabid,1,4.792088
rabis,0,4.922062
raced,0,5.295896
racer,1,4.832414
races,0,5.435569
rache,0,5.281402
racks,0,4.595276
racon,0,5.179457
radar,1,3.905481
radge,0,5.172750
radii,1,4.267937
radio,1,5.052034
radix,0,4.314072
radon,0,5.123334
raffs,0,3.888632
rafts,0,4.859666
ragas,0,4.342993
ragde,0,5.168066
raged,0,5.138570
ragee,0,4.950553
rager,0,4.669212
rages,0,5.275988
ragga,0,3.462584
raggs,0,4.089899
raggy,0,3.933953
ragis,0,4.977385
ragus,0,4.749868
rahed,0,5.148556
rahui,0,4.686020
raias,0,4.762350
raids,0,5.101625
raiks,0,4.870391
raile,0,5.865710
rails,0,5.400381
raine,0,5.786710
rains,0,5.330116
rainy,1,5.167671
raird,0,4.608634
raise,1,5.877910
raita,0,4.830672
raits,0,5.446283
rajah,1,3.685415
rajas,0,3.809930
rajes,0,4.755173
raked,0,4.928109
rakee,0,4.749779
raker,0,4.467178
rakes,0,5.074906
rakia,0,4.154236
rakis,0,4.784299
rakus,0,4.567616
rales,0,5.604545
rally,1,4.414326
ralph,1,4.866375
ramal,0,4.421437
ramee,0,4.950776
ramen,1,5.295133
ramet,0,5.487836
ramie,0,5.436326
ramin,0,5.002786
ramis,0,4.980045
rammy,0,3.939615
ramps,0,4.652143
ramus,0,4.754085
ranas,0,4.650136
rance,0,5.618076
ranch,1,4.971241
rands,0,4.986142
randy,1,4.835064
ranee,0,5.257815
ranga,0,4.283672
range,1,5.368066
rangi,0,4.844396
rangs,0,4.900631
rangy,0,4.745028
ranid,0,5.140749
ranis,0,5.279698
ranke,0,5.231726
ranks,0,4.757266
rants,0,5.316050
raped,0,5.182847
raper,0,4.722236
rapes,0,5.326744
raphe,0,5.200789
rapid,1,4.885753
rappe,0,4.630176
rared,0,4.834723
raree,0,4.638777
rarer,1,4.224606
rares,0,4.976270
rarks,0,4.175009
rased,0,5.422556
raser,0,4.975677
rases,0,4.843998
rasps,0,4.228002
raspy,1,4.793676
rasse,0,5.042372
rasta,0,4.689765
ratal,0,4.797042
ratan,0,4.765686
ratas,0,4.720784
ratch,0,5.037868
rated,0,5.520832
ratel,0,5.730870
rater,0,5.054583
rates,0,5.652967
ratha,0,4.411250
rathe,0,5.518553
raths,0,5.025721
ratio,1,5.348652
ratoo,0,4.708244
ratos,0,5.371286
ratty,1,4.493725
ratus,0,5.136668
rauns,0,5.122615
raupo,0,4.881755
raved,0,4.867285
ravel,0,5.087085
raven,1,5.043183
raver,0,4.400854
raves,0,5.012290
ravey,0,4.805049
ravin,0,4.759436
rawer,0,4.484171
rawin,0,4.820920
rawly,0,4.628350
rawns,0,4.770775
raxed,0,4.643915
raxes,0,4.784177
rayah,0,4.282851
rayas,0,4.410325
rayed,0,5.154008
rayle,0,5.451835
rayne,0,5.433013
rayon,1,5.084365
razed,0,4.637563
razee,0,4.451412
razer,0,4.167832
razes,0,4.777318
razoo,0,3.802887
razor,1,3.957010
reach,1,5.293654
react,1,5.696354
readd,0,4.635003
reads,0,5.336248
ready,1,5.140457
reais,0,5.585897
reaks,0,5.091692
realm,1,5.371962
realo,0,5.628200
reals,0,5.633214
reame,0,4.976469
reams,0,5.268397
reamy,0,5.079844
reans,0,5.576260
reaps,0,5.313765
rearm,1,4.696771
rears,0,4.950658
reast,0,5.865457
reata,0,5.056739
reate,0,5.378764
reave,0,4.698541
rebar,1,4.600585
rebbe,0,3.753231
rebec,0,4.401714
rebel,1,4.633916
rebid,0,4.799644
rebit,0,5.176337
rebop,0,4.728778
rebus,1,4.714293
rebut,1,4.952044
rebuy,0,4.542507
recal,0,5.415518
recap,1,5.129264
recce,0,4.106259
recco,0,4.393595
reccy,0,4.152179
recit,0,5.368567
recks,0,4.591920
recon,0,5.175719
recta,0,5.382665
recti,0,5.157011
recto,0,5.228848
recur,1,4.400284
recut,1,5.146735
redan,0,5.320346
redds,0,4.199385
reddy,0,3.999645
reded,0,3.939914
redes,0,4.655333
redia,0,5.232304
redid,0,4.354067
redip,0,4.888275
redly,0,4.880825
redon,0,5.111882
redos,0,5.070271
redox,0,4.323949
redry,0,4.212599
redub,0,4.523698
redux,0,4.120425
redye,0,4.447468
reech,0,4.533739
reede,0,4.004828
reeds,0,4.561543
reedy,1,4.363531
reefs,0,4.333992
reefy,0,4.148612
reeks,0,4.331835
reeky,0,4.110044
reels,0,4.869277
reens,0,4.821923
reest,0,5.084521
reeve,0,3.648874
refed,0,4.267474
refel,0,4.513525
refer,1,3.801413
reffo,0,3.937519
refis,0,4.832818
refit,1,5.057680
refix,0,4.066135
refly,0,4.624588
refry,0,3.961519
regal,1,5.261404
regar,0,4.642616
reges,0,4.573599
reggo,0,4.136871
regie,0,4.732990
regma,0,4.805433
regna,0,5.123374
regos,0,4.991414
regur,0,4.239764
rehab,1,4.831900
rehem,0,4.321994
reifs,0,4.907613
reify,0,4.723700
reign,1,5.090321
reiki,0,4.104293
reiks,0,4.900437
reink,0,4.942449
reins,0,5.357865
reird,0,4.637198
reist,0,5.674715
reive,0,4.517420
rejig,0,4.183668
rejon,0,4.488028
reked,0,4.229834
rekes,0,4.373771
rekey,0,4.177744
relax,1,4.751829
relay,1,5.305410
relet,0,5.124829
relic,1,5.162994
relie,0,5.083633
relit,0,5.551682
rello,0,4.664624
reman,0,5.208662
remap,0,4.967936
remen,0,4.595489
remet,0,4.787460
remex,0,3.811907
remit,1,5.212201
remix,0,4.229649
renal,1,5.555059
renay,0,5.289435
rends,0,4.992644
renew,1,4.434664
reney,0,4.677297
renga,0,5.097014
renig,0,4.988394
renin,0,4.616533
renne,0,4.257748
renos,0,5.288941
rente,0,5.054468
rents,0,5.325684
reoil,0,5.511336
reorg,0,4.497333
repay,1,5.050565
repeg,0,4.347556
repel,1,4.726370
repin,0,5.095714
repla,0,5.233700
reply,1,4.840279
repos,0,5.040720
repot,0,5.265057
repps,0,4.147453
repro,0,4.432128
reran,0,4.929040
rerig,0,4.419556
rerun,1,4.535146
resat,0,5.716071
resaw,0,5.055970
resay,0,5.296893
resee,0,4.237295
reses,0,4.150760
reset,1,5.096149
resew,0,4.435222
resid,0,5.151334
resin,1,5.341161
resit,0,5.530039
resod,0,5.145488
resow,0,4.842362
resto,0,5.373969
rests,0,4.592476
resty,0,5.113065
resus,0,4.339163
retag,0,5.282883
retax,0,4.815709
retch,1,5.025893
retem,0,4.692550
retia,0,5.537227
retie,0,5.137210
retox,0,4.617594
retro,1,4.760954
retry,1,4.508993
reuse,1,4.975116
revel,1,4.402089
revet,0,4.524156
revie,0,4.460312
revue,1,4.250102
rewan,0,5.039435
rewax,0,4.242974
rewed,0,4.246789
rewet,0,4.613677
rewin,0,4.843850
rewon,0,4.821619
rewth,0,4.699386
rexes,0,4.080531
rezes,0,4.070310
rheas,0,5.227970
rheme,0,4.438070
rheum,0,4.588424
rhies,0,5.238951
rhime,0,5.013265
rhine,0,5.314584
rhino,1,4.882912
rhody,0,4.493092
rhomb,0,4.184548
rhone,0,5.313198
rhumb,0,3.954095
rhyme,1,4.602071
rhyne,0,4.922980
rhyta,0,4.739987
riads,0,5.080466
rials,0,5.376551
riant,0,5.544778
riata,0,4.805251
ribas,0,4.863278
ribby,0,3.620931
ribes,0,5.034840
riced,0,5.094510
ricer,0,4.639986
rices,0,5.241337
ricey,0,5.034161
richt,0,4.761704
ricin,0,4.179939
ricks,0,4.368173
rider,1,4.569594
rides,0,5.166034
ridge,1,4.954156
ridgy,0,4.330684
ridic,0,3.901173
riels,0,5.377516
riems,0,5.001570
rieve,0,4.457308
rifer,0,4.317584
riffs,0,3.663764
rifle,1,5.094523
rifte,0,5.110966
rifts,0,4.640779
rifty,0,4.474047
riggs,0,3.858776
right,1,4.613827
rigid,1,3.838441
rigol,0,4.897431
rigor,1,4.249328
riled,0,5.281669
riles,0,5.425602
riley,0,5.220624
rille,0,4.885628
rills,0,4.390514
rimae,0,5.372209
rimed,0,4.940021
rimer,0,4.474726
rimes,0,5.081653
rimus,0,4.538788
rinds,0,4.749513
rindy,0,4.599574
rines,0,5.369297
rings,0,4.660109
rinks,0,4.514308
rinse,1,5.547753
rioja,0,4.394770
riots,0,5.253382
riped,0,4.987843
ripen,1,5.165524
riper,1,4.532765
ripes,0,5.136010
ripps,0,3.914239
risen,1,5.414273
riser,1,4.791275
rises,0,4.656231
rishi,0,3.929372
risks,0,3.798761
risky,1,4.356107
risps,0,4.006823
risus,0,4.103932
rites,0,5.461254
ritts,0,4.443268
ritzy,0,4.130937
rival,1,4.746361
rivas,0,4.666565
rived,0,4.662856
rivel,0,4.902528
riven,0,4.844355
river,1,4.204072
rives,0,4.810247
rivet,1,5.027483
riyal,0,5.070142
rizas,0,4.415155
roach,1,5.094568
roads,0,5.120028
roams,0,5.040683
roans,0,5.368264
roars,0,4.729757
roary,0,4.578119
roast,1,5.645193
roate,0,5.882779
robed,0,4.935088
robes,0,5.056245
robin,1,4.804868
roble,0,5.244253
robot,1,4.274200
rocks,0,4.417019
rocky,1,4.247133
roded,0,4.470967
rodeo,1,4.559581
rodes,0,5.186094
roger,1,4.499441
rogue,1,5.054698
roguy,0,4.468343
rohes,0,5.125728
roids,0,4.939726
roils,0,5.236039
roily,0,5.064667
roins,0,5.161962
roist,0,5.465735
rojak,0,4.033609
rojis,0,4.284540
roked,0,4.756057
roker,0,4.288256
rokes,0,4.900127
rolag,0,5.029138
roles,0,5.446534
rolfs,0,4.614110
rolls,0,4.441127
romal,0,5.059090
roman,0,4.998282
romeo,0,4.455292
romps,0,4.481065
ronde,0,5.295168
rondo,0,4.195185
roneo,0,4.766255
rones,0,5.412897
ronin,0,4.429353
ronne,0,4.797531
ronte,0,5.605927
ronts,0,5.155985
roods,0,4.197941
roofs,0,3.961189
roofy,0,3.820063
rooks,0,3.963521
rooky,0,3.790769
rooms,0,4.112252
roomy,1,3.970412
roons,0,4.442748
roops,0,4.166982
roopy,0,4.019726
roosa,0,4.652829
roose,0,4.939478
roost,1,4.725833
roots,0,4.533644
rooty,0,4.368069
roped,0,5.014743
roper,0,4.545773
ropes,0,5.158710
ropey,0,4.967768
roque,0,4.507396
roral,0,4.764818
rores,0,4.801700
roric,0,4.357953
rorid,0,4.382333
rorie,0,4.951856
rorts,0,4.565741
rorty,0,4.372452
rosed,0,5.258609
roses,0,4.679365
roset,0,5.623226
roshi,0,4.729274
rosin,0,5.146184
rosit,0,5.341429
rosti,0,5.097307
rosts,0,4.419744
rotal,0,5.438175
rotan,0,5.404160
rotas,0,5.361059
rotch,0,4.865006
roted,0,5.351564
rotes,0,5.477970
rotis,0,5.204856
rotls,0,5.186904
roton,0,4.525284
rotor,1,3.950369
rotos,0,4.480915
rotte,0,4.957452
rouen,0,5.333054
roues,0,5.295790
rouge,1,5.094130
rough,1,4.539254
roule,0,5.477615
rouls,0,5.016773
roums,0,4.646415
round,1,4.834628
roups,0,4.702712
roupy,0,4.544747
rouse,1,5.471529
roust,0,5.252851
route,1,5.497868
routh,0,4.925922
routs,0,5.062338
roved,0,4.698548
roven,0,4.873367
rover,1,4.227158
roves,0,4.842298
rowan,0,4.808271
rowdy,1,4.177328
rowed,0,4.774492
rowel,0,5.013029
rowen,0,4.936422
rower,1,4.302173
rowie,0,5.073652
rowme,0,4.712521
rownd,0,4.445083
rowth,0,4.516652
rowts,0,4.668969
royal,1,5.121471
royne,0,5.240400
royst,0,5.103692
rozet,0,4.821581
rozit,0,4.543138
ruana,0,4.518178
rubai,0,4.589274
rubby,0,3.420402
rubel,0,4.945459
rubes,0,4.843380
rubin,0,4.585669
ruble,0,5.009262
rubli,0,4.489918
rubus,0,3.624978
ruche,0,4.863601
rucks,0,4.178027
rudas,0,4.819467
rudds,0,3.785569
ruddy,1,3.624343
ruder,1,4.379485
rudes,0,4.975967
rudie,0,5.141490
rudis,0,4.676787
rueda,0,5.042328
ruers,0,4.512506
ruffe,0,3.958810
ruffs,0,3.474295
rugae,0,5.166331
rugal,0,4.827935
rugby,1,3.968081
ruggy,0,3.518609
ruing,0,4.605767
ruins,0,4.924687
rukhs,0,4.065413
ruled,0,5.092734
ruler,1,4.621812
rules,0,5.234223
rumal,0,4.813411
rumba,1,4.262622
rumbo,0,4.160350
rumen,0,4.899181
rumes,0,4.878795
rumly,0,4.391270
rummy,0,3.518710
rumor,1,4.073264
rumpo,0,4.292617
rumps,0,4.230846
rumpy,0,4.077480
runch,0,4.557752
runds,0,4.575164
runed,0,5.051671
runes,0,5.191593
rungs,0,4.478934
runic,0,4.723440
runny,0,3.935748
runts,0,4.896319
runty,0,4.723764
rupee,1,4.645984
rupia,0,4.743923
rural,1,4.531048
rurps,0,3.956745
rurus,0,3.383137
rusas,0,4.299310
ruses,0,4.454265
rushy,0,4.385258
rusks,0,3.607465
rusma,0,4.662295
russe,0,4.622957
rusts,0,4.161920
rusty,1,4.723620
ruths,0,4.617940
rutin,0,5.016721
rutty,0,4.076667
ryals,0,5.035631
rybat,0,4.761216
ryked,0,4.342738
rykes,0,4.506629
rymme,0,3.956142
rynds,0,4.383439
ryots,0,4.901117
ryper,0,4.143689
saags,0,3.581567
sabal,0,4.359116
sabed,0,5.028980
saber,0,5.391689
sabes,0,4.449207
sabha,0,3.922945
sabin,0,4.922346
